invoice_date,invoice_number,location_zip,total,completion_date
2021-07-09,26911699,80905.0,0.0,2021-07-09
2021-07-15,26911713,80920.0,913.4,2021-07-15
2021-07-19,26911968,80911.0,2226.95,2021-07-19
2021-07-09,26911981,80906.0,187.0,2021-07-09
2021-07-08,26912091,80920.0,199.0,2021-07-08
2021-07-15,26933080,80919.0,767.0,2021-07-15
2021-07-15,26933844,80919.0,180.95,2021-07-15
2021-07-08,26934126,80923.0,0.0,2021-07-08
2021-07-09,26934245,80917.0,695.0,2021-07-09
2021-07-16,26934498,80922.0,269.0,2021-07-16
2021-07-09,26934621,80909.0,49.0,2021-07-09
2021-07-08,26936789,80906.0,3383.4,2021-07-09
2021-07-09,26937939,80921.0,72.0,2021-07-09
2021-07-13,26937983,80906.0,0.0,2021-07-13
2021-07-16,26938454,80911.0,583.0,2021-07-16
2021-07-15,26940375,80906.0,3245.0,2021-07-16
2021-07-12,26940389,80831.0,746.0,2021-07-12
2021-07-08,26940883,80920.0,84.0,2021-07-08
2021-07-16,26948435,80921.0,0.0,2021-07-16
2021-07-16,26948947,80919.0,98.0,2021-07-16
2021-07-09,26956627,80921.0,49.0,2021-07-09
2021-07-09,26958036,80929.0,0.0,2021-07-09
2021-07-12,26960604,80817.0,0.0,2021-07-12
2021-07-16,26975134,80133.0,79.0,2021-07-16
2021-07-15,26977263,80927.0,569.0,2021-07-15
2021-07-20,26979283,80922.0,993.0,2021-07-20
2021-07-14,26979375,80920.0,250.0,2021-07-14
2021-07-12,26979411,80921.0,467.0,2021-07-12
2021-07-26,26979957,80923.0,529.95,2021-07-26
2021-07-16,26980103,80831.0,167.4,2021-07-16
2021-07-16,26980307,80817.0,363.0,2021-07-16
2021-07-14,26980696,80917.0,565.4,2021-07-14
2021-07-09,26980970,80910.0,0.0,2021-07-09
2021-07-15,26981513,80905.0,261.0,2021-07-15
2021-07-09,26981738,80921.0,0.0,2021-07-09
2021-07-21,26982123,80919.0,3265.4,2021-07-21
2021-07-14,26982541,80923.0,0.0,2021-07-14
2021-07-14,26982541-1,80923.0,49.0,2021-07-14
2021-07-17,26982647,80919.0,1557.0,2021-07-17
2021-07-21,26990675,80918.0,49.0,2021-07-21
2021-07-16,26993619,80904.0,49.0,2021-07-16
2021-07-14,26996947,80817.0,0.0,2021-07-14
2021-07-16,26997715,80920.0,2038.0,2021-07-16
2021-07-20,27011798,80918.0,533.0,2021-07-20
2021-07-20,27012053,80908.0,685.0,2021-07-20
2021-07-16,27012181,80921.0,68.0,2021-07-16
2021-07-21,27012317,80925.0,986.4,2021-07-21
2021-07-19,27012438,80905.0,502.0,2021-07-19
2021-07-20,27012456,80918.0,133.0,2021-07-20
2021-07-13,27012575,80922.0,0.0,2021-07-13
2021-07-19,27012589,80920.0,84.0,2021-07-19
2021-07-12,27012853,80905.0,0.0,2021-07-12
2021-07-12,27012969,80919.0,0.0,2021-07-12
2021-07-14,27012984,80132.0,0.0,2021-07-14
2021-07-19,27012999,80911.0,450.4,2021-07-19
2021-07-20,27013337,80132.0,162.0,2021-07-20
2021-07-12,27013351,80918.0,88.0,2021-07-12
2021-07-26,27013351-1,80918.0,10.0,2021-07-12
2021-07-16,27013593,80921.0,49.0,2021-07-16
2021-07-14,27013614,80906.0,154.0,2021-07-14
2021-07-12,27013860,80905.0,108.0,2021-07-12
2021-07-19,27013876,80132.0,729.0,2021-07-19
2021-07-19,27013889,80918.0,216.4,2021-07-19
2021-07-19,27013911,80132.0,635.4,2021-07-19
2021-07-16,27014242,80927.0,452.0,2021-07-16
2021-07-16,27014487,80132.0,229.0,2021-07-16
2021-07-16,27014613,80925.0,98.0,2021-07-16
2021-07-19,27014779,80919.0,113.0,2021-07-19
2021-07-20,27018589,80918.0,184.0,2021-07-20
2021-07-19,27018835,80906.0,49.0,2021-07-19
2021-07-16,27018853,80831.0,69.0,2021-07-16
2021-07-19,27021667,80920.0,426.0,2021-07-19
2021-07-15,27023060,80921.0,0.0,2021-07-15
2021-07-14,27023082,80909.0,0.0,2021-07-14
2021-07-19,27023585,80927.0,748.0,2021-07-19
2021-07-19,27023607,80921.0,0.0,2021-07-19
2021-07-15,27024225,80923.0,0.0,2021-07-15
2021-07-14,27024376,80906.0,0.0,2021-07-14
2021-07-20,27026142,80920.0,49.0,2021-07-20
2021-07-20,27027163,80907.0,488.95,2021-07-20
2021-07-16,27027667,80909.0,201.0,2021-07-16
2021-07-16,27027928,80923.0,0.0,2021-07-16
2021-07-20,27028704,80923.0,0.0,2021-07-26
2021-07-20,27028726,80919.0,369.0,2021-07-20
2021-07-16,27028827,80911.0,0.0,2021-07-16
2021-07-20,27028841,80920.0,883.4,2021-07-20
2021-07-19,27028947,80951.0,207.0,2021-07-19
2021-07-23,27029587,80920.0,236.0,2021-07-23
2021-07-19,27029601,80918.0,236.0,2021-07-19
2021-07-20,27031507,80924.0,584.4,2021-07-20
2021-07-13,27031520,80920.0,0.0,2021-07-13
2021-07-26,27034465,80911.0,0.0,2021-07-26
2021-07-15,27034843,80907.0,0.0,2021-07-15
2021-07-14,27034966,80906.0,49.0,2021-07-14
2021-07-16,27035901,80906.0,98.0,2021-07-16
2021-07-19,27036504,80920.0,49.0,2021-07-19
2021-07-20,27037016,80919.0,40.0,2021-07-20
